id,time_published,year,month,weekday_utc,reading_time,score,readingCount,commentsCount,favoritesCount,main_hub,language,type
655039,1646924892,2022,3,3,2,15,3413,14,1,statistics,ru,news
13387,1187639271,2007,8,0,1,-1,826,12,1,closet,ru,article
425397,1539264028,2018,10,3,7,12,21421,9,246,programming,ru,article
30449,1217593059,2008,8,4,1,-15,576,26,0,closet,ru,article
244929,1417615021,2014,12,2,7,-5,98243,42,285,webdev,ru,article
474384,1572844214,2019,11,0,3,13,4949,15,8,infosecurity,ru,news
236557,1411245217,2014,9,5,4,4,5853,0,9,cadrspace,ru,article
232071,1407133201,2014,8,0,3,18,14103,8,82,php,ru,article
700190,1668765543,2022,11,4,1,1,2839,9,1,patents,ru,news
433884,1545384858,2018,12,4,9,19,74471,34,97,ivideon,ru,article
244311,1417070899,2014,11,3,7,9,30322,103,178,cms,ru,article
7852,1178188200,2007,5,3,1,16,765,5,1,infosecurity,ru,article
135722,1325727857,2012,1,3,3,4,1612,0,16,nodejs,ru,article
701154,1669211582,2022,11,2,2,2,1468,0,2,robot,ru,news
483314,1578575477,2020,1,3,5,3,82756,6,79,javascript,ru,article
593633,1638787380,2021,12,0,6,8,4374,22,19,machine_learning,ru,article
552200,1618383602,2021,4,2,4,10,2658,3,13,crazydev,ru,article
582860,1633967782,2021,10,0,8,-1,2260,0,11,otus,ru,article
49448,1232282449,2009,1,6,2,-3,524,15,1,closet,ru,article
153685,1349413888,2012,10,4,1,10,29680,57,16,gtv,ru,article
105744,1286468064,2010,10,3,4,83,34926,182,96,tablets,ru,article
211636,1391678041,2014,2,3,9,42,51407,60,173,image_processing,ru,article
589807,1637157754,2021,11,2,3,7,5223,2,1,reverse-engineering,ru,news
60817,1243590721,2009,5,4,1,4,580,1,0,yandex,ru,unknown
150364,1346155823,2012,8,1,2,-17,2705,31,6,ios_dev,ru,article
438408,1549270802,2019,2,0,12,19,10090,3,18,ruvds,ru,article
347962,1517399952,2018,1,2,6,15,16553,3,118,webdev,ru,article
124589,1311234108,2011,7,3,1,32,5806,24,14,hardware,ru,article
365763,1436196216,2015,7,0,2,17,19019,26,51,gadgets,ru,article
312338,1476700621,2016,10,0,11,18,4485,0,40,intersystems,ru,article
8039,1178534146,2007,5,0,1,4,481,13,0,gadgets,ru,article
703188,1670228281,2022,12,0,11,8,2843,3,39,cleverpumpkin,ru,article
106656,1287718199,2010,10,4,3,61,575,156,25,i_am_advertising,ru,article
15372,1193234281,2007,10,2,1,4,434,2,2,closet,ru,article
130087,1318268387,2011,10,0,6,39,13044,32,83,android_dev,ru,article
161213,1354563828,2012,12,0,2,-1,6007,1,18,closet,ru,article
465547,1567157986,2019,8,4,13,2,62879,13,274,sql,ru,article
26844,1212613964,2008,6,2,1,-4,381,2,0,closet,ru,article
246941,1419767128,2014,12,6,7,14,58556,71,97,social_networks,ru,article
368003,1455858265,2016,2,4,3,9,14270,48,59,dronk,ru,article
166961,1359052048,2013,1,3,5,14,20078,15,30,robot,ru,article
395655,1467030337,2016,6,0,6,17,11952,9,18,ua-hosting,ru,article
484546,1579432381,2020,1,6,2,8,28942,12,121,angular,ru,article
122421,1311772950,2011,7,2,1,1,507,17,1,webdev,ru,article
132791,1321514172,2011,11,3,6,34,48890,58,87,masterkit,ru,article
507926,1592923419,2020,6,1,7,11,5168,0,23,pm,ru,article
101360,1281425246,2010,8,1,15,76,22015,64,79,hardware,ru,article
329452,1495705232,2017,5,3,8,37,325978,46,450,javascript,ru,article
4387,1157974020,2006,9,0,3,0,1983,3,1,closet,ru,article
391073,1456899128,2016,3,2,2,18,17181,33,86,netdev,ru,article
137466,1328175147,2012,2,3,2,2,3758,0,7,synesis,ru,article
531922,1607943658,2020,12,0,7,24,7323,5,38,nanosoft,ru,article
396011,1468339105,2016,7,1,3,9,26883,27,170,design,ru,article
311402,1475223982,2016,9,4,6,11,5508,0,9,netrack,ru,article
109278,1291359123,2010,12,4,1,26,33490,33,11,yandex,ru,unknown
437132,1548178174,2019,1,1,6,17,28273,301,54,popular_science,ru,article
96475,1276602792,2010,6,1,1,12,465,23,0,closet,ru,article
151030,1422630981,2015,1,4,2,6,10504,16,24,smartphones,ru,article
114509,1298653865,2011,2,4,1,41,7320,52,22,gadgets,ru,article
390145,1454627869,2016,2,3,3,12,10852,12,15,design,ru,article
478696,1575476072,2019,12,2,5,3,1806,0,3,hackathons,ru,article
302348,1464764497,2016,6,2,6,8,32385,11,73,alconost,ru,article
211232,1391429006,2014,2,0,1,58,48808,68,22,infosecurity,ru,article
111595,1294998207,2011,1,4,1,20,1322,47,28,i_am_advertising,ru,article
115405,1300100352,2011,3,0,2,30,1198,45,55,closet,ru,article
92091,1272302369,2010,4,0,4,30,3390,31,34,closet,ru,article
218709,1397022834,2014,4,2,2,35,2418,4,1,vk,ru,article
570426,1627631416,2021,7,4,6,9,2156,0,12,acronis,ru,article
472096,1571410072,2019,10,4,3,11,5134,8,9,drweb,ru,article
266795,1442221473,2015,9,0,3,7,3454,0,9,railsclub,ru,article
314856,1478725344,2016,11,2,3,24,15536,16,47,pt,ru,article
704002,1670404750,2022,12,2,1,1,429,0,0,ios_dev,ru,news
70567,1253815928,2009,9,3,1,14,2021,10,5,programming,ru,article
76343,1259144466,2009,11,2,4,1,618855,4,116,linux,ru,article
112154,1295516644,2011,1,3,2,9,1978,37,7,i_am_advertising,ru,article
546838,1615636447,2021,3,5,3,1,1983,0,9,infosecurity,ru,article
388257,1450846413,2015,12,2,11,123,118660,348,917,DIY,ru,article
585352,1635165221,2021,10,0,4,2,10038,6,98,geekfactor,ru,article
548346,1616422471,2021,3,0,17,8,3604,0,20,otus,ru,article
420889,1534893599,2018,8,1,3,24,6924,18,16,transport,ru,article
377097,1425579216,2015,3,3,2,34,25736,75,38,popular_science,ru,article
323560,1489069653,2017,3,3,12,13,12773,16,88,pm,ru,article
480520,1577437980,2019,12,4,4,1,9545,17,42,javascript,ru,article
267001,1442472787,2015,9,3,7,9,16402,21,106,nix,ru,article
267053,1442484802,2015,9,3,2,2,14145,6,26,1cloud,ru,article
183998,1371814424,2013,6,4,8,5,2456,0,7,compilers,ru,article
663328,1651088464,2022,4,2,9,13,2966,35,26,it_testing,ru,article
423487,1537135522,2018,9,6,5,35,26937,57,70,webdev,ru,article
105885,1286737614,2010,10,6,1,2,391,4,4,creative_commons,ru,article
86418,1267727421,2010,3,3,1,1,915,1,0,closet,ru,article
246895,1419673971,2014,12,5,3,127,61973,43,303,delphi,ru,article
535998,1609682684,2021,1,6,7,12,2640,2,3,open_source,ru,article
73522,1256651369,2009,10,1,1,18,836,22,3,closet,ru,article
4100,1151345488,2006,6,0,2,0,486,4,1,closet,ru,article
570320,1627564305,2021,7,3,2,10,4268,1,2,infosecurity,ru,news
523784,1605066562,2020,11,2,3,7,2545,1,16,audiomania,ru,article
245299,1418051162,2014,12,0,11,21,26962,32,211,sebbia,ru,article
260093,1442820806,2015,9,0,4,7,27267,12,121,appodeal,ru,article
671282,1655205424,2022,6,1,1,11,1765,6,0,business-laws,ru,news
544338,1614334759,2021,2,4,8,3,3165,0,22,data_mining,ru,article
560912,1622797733,2021,6,4,11,65,8213,27,46,ruvds,ru,article
684324,1661323669,2022,8,2,3,11,4358,20,4,infosecurity,ru,news
658535,1648794858,2022,4,4,1,4,1956,0,1,infosecurity,ru,news
378399,1428656678,2015,4,4,1,4,4284,4,1,statistics,ru,article
505196,1591196748,2020,6,2,6,21,16903,28,63,career,ru,article
274483,1451871633,2016,1,0,8,59,102096,16,471,mobile_dev,ru,article
20794,1203945356,2008,2,0,1,15,1536,54,2,hardware,ru,article
122665,1308954096,2011,6,4,10,118,166802,259,442,java,ru,article
96096,1276252465,2010,6,4,4,7,918,12,4,closet,ru,article
367503,1451561741,2015,12,3,3,22,51531,81,31,gadgets,ru,article
538450,1611220973,2021,1,3,4,0,3937,4,20,python,ru,article
566388,1625747409,2021,7,3,6,38,6734,7,31,selectel,ru,article
111613,1294730500,2011,1,1,2,0,6677,16,13,java,ru,article
74009,1257103076,2009,11,6,8,2,1163,1,1,closet,ru,article
147877,1342437170,2012,7,0,3,7,11564,2,80,pm,ru,article
160089,1353858278,2012,11,6,3,13,12838,82,50,closet,ru,article
17677,1197983762,2007,12,1,1,2,801,0,0,closet,ru,article
478956,1575582723,2019,12,3,4,3,1017,1,4,3cx,ru,article
414609,1529496241,2018,6,2,14,49,60764,66,230,google,ru,article
390903,1456596707,2016,2,5,2,31,36350,75,43,artificial_intelligence,ru,article
582980,1634032313,2021,10,1,3,10,3252,4,31,python,ru,article
127146,1314362454,2011,8,4,1,-20,2961,33,0,office,ru,article
689694,1663918675,2022,9,4,8,4,3682,0,17,pt,ru,article
502726,1589885591,2020,5,1,4,11,5327,1,75,javascript,ru,article
681314,1659934834,2022,8,0,7,27,9652,20,22,finance,ru,article
118559,1304606378,2011,5,3,1,36,19694,73,53,e-legion,ru,article
207850,1388398419,2013,12,0,7,-52,100122,45,13,flash_platform,ru,article
175177,1365066760,2013,4,3,6,29,63802,23,378,netdev,ru,article
400491,1484065290,2017,1,1,8,20,20315,81,36,genotek,ru,article
172653,1363202196,2013,3,2,6,-5,5731,19,6,avlaw,ru,article
531760,1607416982,2020,12,1,7,34,17623,13,36,vdsina,ru,article
600025,1641922813,2022,1,1,5,2,2194,2,15,skillfactory,ru,article
4035,1146527599,2006,5,0,2,0,558,4,2,closet,ru,article
134221,1323324288,2011,12,3,2,14,1998,73,68,php,ru,article
367057,1431649041,2015,5,4,5,31,20640,56,23,robot,ru,article
563444,1624004954,2021,6,4,1,5,661,0,4,reksoft,ru,article
535748,1609362446,2020,12,2,4,3,46958,14,88,s_admin,ru,article
123749,1310148599,2011,7,4,2,3,504,4,2,i_am_advertising,ru,article
144208,1337597990,2012,5,0,2,36,14485,23,185,webdev,ru,article
446392,1554191941,2019,4,1,3,10,5231,45,4,statistics,ru,news
692580,1665484487,2022,10,1,11,23,33439,28,202,analysis_design,ru,article
528518,1605608969,2020,11,1,2,10,8250,11,4,research,ru,news
415335,1530018880,2018,6,1,4,24,13625,5,96,epam_systems,ru,article
362045,1413791942,2014,10,0,2,15,10325,20,10,social_networks,ru,article
305836,1468924426,2016,7,1,8,10,8226,2,29,dca,ru,article
408343,1511356992,2017,11,2,6,20,18981,3,34,popular_science,ru,article
123131,1309445526,2011,6,3,1,-4,464,0,0,webnames,ru,unknown
280928,1459816727,2016,4,1,4,9,16846,61,60,javascript,ru,article
348334,1517838757,2018,2,0,6,19,27903,17,122,gamedev,ru,article
336296,1503565041,2017,8,3,5,17,13476,21,44,cloud4y,ru,article
57416,1239869659,2009,4,3,1,4,382,17,5,closet,ru,article
206322,1387271421,2013,12,1,6,5,49477,2,53,itcompanies,ru,article
342220,1512371290,2017,12,0,5,11,8591,10,78,php,ru,article
324872,1490594683,2017,3,0,8,30,11501,34,39,study,ru,article
534710,1608796567,2020,12,3,7,5,260528,3,51,click,ru,article
113286,1297069170,2011,2,0,1,30,10420,41,6,sonyxperia,ru,article
65801,1248970548,2009,7,3,2,224,31672,193,69,gtd,ru,article
522610,1602161433,2020,10,3,2,10,3710,5,5,artificial_intelligence,ru,news
158431,1352797586,2012,11,1,2,18,34390,30,233,programming,ru,article
566152,1625476867,2021,7,0,2,15,34867,282,6,business-laws,ru,news
647095,1642789650,2022,1,4,2,49,18459,24,12,timeweb,ru,article
271237,1447929853,2015,11,3,6,5,9486,2,39,geekbrains,ru,article
537288,1610617901,2021,1,3,11,19,6669,1,65,domclick,ru,article
142557,1335090211,2012,4,6,4,94,18797,232,54,web_design,ru,article
116613,1301632146,2011,4,4,3,11,25938,18,74,artificial_intelligence,ru,article
447552,1554897501,2019,4,2,4,12,6297,2,85,webdev,ru,article
543284,1624023620,2021,6,4,3,10,1478,0,16,nanosoft,ru,article
235253,1410440298,2014,9,3,2,3,4950,2,28,bigdata,ru,article
518778,1599989809,2020,9,6,21,53,4206,4,23,ruvds,ru,article
98240,1278311448,2010,7,0,1,122,662,69,6,career,ru,article
105662,1286370623,2010,10,2,1,2,1101,6,0,ror,ru,article
588887,1636729328,2021,11,4,7,3,29387,34,46,net,ru,article
499476,1588080201,2020,4,1,5,17,5585,9,51,tinkoff,ru,article
500578,1588704284,2020,5,1,7,4,2908,9,20,startuprise,ru,article
479996,1576173181,2019,12,3,4,18,14899,15,42,circuit-design,ru,article
134744,1324377203,2011,12,1,6,60,5004,124,78,html5,ru,article
657249,1648122004,2022,3,3,1,11,1440,1,2,business-laws,ru,news
25187,1210516546,2008,5,6,1,0,673,5,8,django,ru,article
690550,1664351657,2022,9,2,4,-1,4140,6,14,hr_management,ru,article
492686,1584441921,2020,3,1,5,10,21592,9,41,nixys,ru,article
15520,1193642620,2007,10,0,6,1,558,4,1,closet,ru,article
589519,1637058788,2021,11,1,2,4,1041,0,0,games,ru,news
535682,1609333503,2020,12,2,4,4,1922,1,10,itglobalcom,ru,article
712778,1674649889,2023,1,2,1,15,8517,38,4,android_dev,ru,news
189614,1376070018,2013,8,4,2,40,14635,37,125,i_am_advertising,ru,article
24395,1209463385,2008,4,1,3,21,1416,32,10,webdev,ru,article
594969,1639293329,2021,12,6,1,9,2903,7,1,infosecurity,ru,news
518786,1599858061,2020,9,4,2,25,22043,13,19,selectel,ru,article
545722,1615058115,2021,3,5,3,9,2982,1,9,audiomania,ru,article
522724,1602256739,2020,10,4,19,22,10821,0,36,data_mining,ru,megaproject
482012,1578215496,2020,1,6,3,2,9456,11,70,netdev,ru,article
344482,1514183468,2017,12,0,3,8,7498,1,84,intel,ru,article
93680,1273979393,2010,5,6,1,11,478,43,3,closet,ru,article
557282,1620919835,2021,5,3,5,173,44344,68,67,flipperdevices,ru,article
462159,1564650999,2019,8,3,4,17,14186,4,130,skillbox,ru,article
131088,1319455953,2011,10,0,2,4,2038,0,9,f8,ru,article
66219,1249401008,2009,8,1,2,28,728,29,6,closet,ru,article
124768,1311414130,2011,7,5,2,17,896,10,7,symfony,ru,article
687594,1662886635,2022,9,6,3,5,7243,2,2,infosecurity,ru,news
564904,1624786563,2021,6,6,2,12,3093,26,1,arvr,ru,news
227215,1403510272,2014,6,0,1,42,42340,28,86,wireless,ru,article
30443,1217589869,2008,8,4,1,5,676,93,24,closet,ru,article
436340,1547646895,2019,1,2,9,12,12900,7,25,net,ru,article
170021,1361816858,2013,2,0,10,39,30783,55,378,webdev,ru,article
103339,1283414064,2010,9,3,2,26,1264,6,4,nix,ru,article
495338,1587105615,2020,4,4,10,19,6784,0,44,vk,ru,article
281242,1460303632,2016,4,6,9,33,38599,10,135,system_programming,ru,article
111007,1293782908,2010,12,4,1,3,766,6,4,gamedev,ru,article
588895,1636730377,2021,11,4,2,10,5879,35,0,sales,ru,news
180021,1368780620,2013,5,4,10,85,36014,27,117,space,ru,article
7205,1176996184,2007,4,3,1,7,404,14,2,closet,ru,article
219461,1397574887,2014,4,1,6,2,25534,3,7,system_programming,ru,article
469485,1569839135,2019,9,0,2,-14,10799,15,1,gadgets,ru,news
516032,1597974211,2020,8,4,7,0,848,0,11,image_processing,ru,article
85517,1267089387,2010,2,3,3,5,2014,4,0,opera,ru,article
294074,1441014850,2015,8,0,3,4,3061,2,12,gotech_vc,ru,article
294990,1443696701,2015,10,3,9,8,10108,0,32,devtodev,ru,article
693396,1665750276,2022,10,4,6,2,1896,1,21,study,ru,article
30316,1217404978,2008,7,2,2,53,573,55,6,habr,ru,article
151022,1346952343,2012,9,3,2,5,7576,5,9,gamedev,ru,article
440294,1553451117,2019,3,6,3,24,12334,17,45,raspberrypi,ru,article
418199,1532521855,2018,7,2,9,19,25567,14,171,webdev,ru,article
684614,1661422719,2022,8,3,6,19,4693,2,25,skillbox,ru,article
92926,1273147768,2010,5,3,1,28,505,53,4,energy,ru,article
321062,1486473523,2017,2,1,5,12,15656,16,94,southbridge,ru,article
68190,1251437627,2009,8,4,5,0,727,2,3,closet,ru,article
674168,1656518925,2022,6,2,1,4,2599,6,0,it-infrastructure,ru,news
107910,1289413890,2010,11,2,2,132,1536,382,17,instant_messaging,ru,article
345210,1513839611,2017,12,3,1,45,15681,283,16,habr,ru,article
553812,1619535151,2021,4,1,5,27,34553,18,79,englishdom,ru,article
16471,1195583126,2007,11,1,1,25,1443,51,2,i_am_advertising,ru,article
257897,1432278164,2015,5,4,13,17,194245,13,330,xakep,ru,article
231007,1406211520,2014,7,3,10,49,26748,35,83,hi,ru,article
100856,1280829698,2010,8,1,1,43,464,54,6,social_networks,ru,article
294092,1441031280,2015,8,0,1,7,2501,4,16,byyd,ru,article
155051,1350456679,2012,10,2,1,14,7297,23,60,apps4all,ru,article
351268,1521178387,2018,3,4,6,11,61526,26,30,stss,ru,article
94128,1274385247,2010,5,3,7,13,2097,24,41,net,ru,article
131448,1319816733,2011,10,4,4,29,27997,48,87,business-laws,ru,article
448032,1555237435,2019,4,6,5,24,11097,125,27,pochtoy,ru,article
355998,1458656862,2016,3,1,1,9,9993,42,4,business-laws,ru,article
345356,1513970346,2017,12,4,7,14,11377,14,35,net,ru,article
676262,1657532646,2022,7,0,1,28,16927,23,3,copyright,ru,news
357318,1492070483,2017,4,3,1,7,16671,27,31,infosecurity,ru,article
408883,1512541450,2017,12,2,1,3,2712,6,2,3dtool,ru,article
560130,1622452058,2021,5,0,7,1,5866,3,31,samsung,ru,article
22287,1206445785,2008,3,1,2,6,882,26,0,itcompanies,ru,article
494622,1585467863,2020,3,6,3,1,38499,62,14,3d-printers,ru,article
141812,1334139556,2012,4,2,3,1,7022,27,18,netdev,ru,article
543534,1613905755,2021,2,6,9,1,4343,6,15,saas,ru,article
7299,1177148409,2007,4,5,2,4,569,9,0,closet,ru,article
12032,1183977467,2007,7,0,1,12,448,2,2,closet,ru,article
21659,1205427468,2008,3,3,1,2,475,13,0,closet,ru,article
30329,1217417113,2008,7,2,1,2,1480,64,3,zadachki,ru,article
320866,1485872283,2017,1,1,14,31,20423,31,124,programming,ru,article
215105,1394303271,2014,3,5,3,17,31656,21,41,soft,ru,article
307484,1470894546,2016,8,3,6,11,10134,6,33,cloud_mts,ru,article
508648,1593638594,2020,7,2,3,0,7205,17,23,sql,ru,article
117083,1302253248,2011,4,4,3,55,6549,82,44,win_dev,ru,article
567926,1626356391,2021,7,3,3,7,2537,9,3,itsoft,ru,article
475692,1573658015,2019,11,2,1,27,11509,8,8,vk,ru,news
585390,1635173369,2021,10,0,4,2,2775,0,11,otus,ru,article
687676,1662965055,2022,9,0,2,3,1119,0,1,electronics,ru,news
87291,1268396150,2010,3,4,1,11,2823,8,2,softline,ru,article
178649,1367580630,2013,5,4,1,-22,7122,10,10,usability,ru,article
2018,1161861120,2006,10,3,1,0,473,7,0,closet,ru,article
140756,1332872077,2012,3,1,5,43,14489,73,104,hardware,ru,article
150895,1346829503,2012,9,2,4,-1,9866,22,5,robot,ru,article
317850,1482046168,2016,12,6,10,24,40088,19,275,pm,ru,article
686412,1662370459,2022,9,0,2,7,902,0,1,infosecurity,ru,news
333982,1500978725,2017,7,1,4,27,4635,6,14,system_programming,ru,article
647385,1643009814,2022,1,0,6,7,19365,16,42,it_testing,ru,article
477980,1575011983,2019,11,4,8,3,2016,2,4,leadersofdigital,ru,article
160587,1354104118,2012,11,2,4,33,77596,121,132,research,ru,article
408251,1510835042,2017,11,3,5,12,8560,13,9,popular_science,ru,article
421893,1535708233,2018,8,4,4,6,6878,12,21,smart_soft,ru,article
4130,1152141300,2006,7,2,2,0,460,4,0,closet,ru,article
61853,1244696739,2009,6,3,1,6,323,14,0,closet,ru,article
423833,1537426981,2018,9,3,7,13,34827,12,114,croc,ru,article
77868,1260456721,2009,12,3,1,50,5491,65,3,yandex,ru,unknown
394207,1463824984,2016,5,5,2,13,63226,234,48,popular_science,ru,news
389271,1453179524,2016,1,1,2,3,3991,5,7,dronk,ru,article
117325,1302608411,2011,4,1,2,2,5204,16,1,smartphones,ru,article
496832,1586710555,2020,4,6,7,19,3651,3,13,spbifmo,ru,article
114845,1299162545,2011,3,3,5,48,8915,9,152,nginx,ru,article
366115,1439496002,2015,8,3,2,9,5115,1,7,gadgets,ru,news
565052,1624879636,2021,6,0,11,30,19202,53,50,regionsoft,ru,article
301310,1464003680,2016,5,0,8,8,13088,3,113,dataart,ru,article
524936,1603619933,2020,10,6,12,3,22035,10,26,roi4cio,ru,article
148483,1343240383,2012,7,2,5,2,34550,1,38,cloudsnn,ru,article
83093,1265277352,2010,2,3,1,55,14858,84,34,gadgets,ru,article
688118,1663131116,2022,9,2,4,4,1901,0,1,sales,ru,news
448034,1555941195,2019,4,0,5,26,53607,6,121,raiffeisenbank,ru,article
107795,1289300419,2010,11,1,2,5,426,5,0,i_am_advertising,ru,article
247841,1421225282,2015,1,2,3,18,9859,2,25,kamagames,ru,article
369021,1448272843,2015,11,0,5,10,5318,0,13,robohunter,ru,article
479324,1575885942,2019,12,0,6,19,14701,3,99,wrike,ru,article
434482,1545981030,2018,12,4,4,8,2438,1,3,vk,ru,article
139831,1331577913,2012,3,0,5,29,19502,18,158,android_dev,ru,article
587778,1636359447,2021,11,0,2,11,641,1,0,wireless,ru,news
468739,1569340043,2019,9,1,5,17,4896,3,48,otus,ru,article
537662,1610817972,2021,1,5,2,20,4037,15,4,cloud_mts,ru,news
119707,1305924620,2011,5,4,1,76,18971,75,150,webdev,ru,article
133251,1322045529,2011,11,2,2,-7,986,5,0,google,ru,unknown
495762,1586098600,2020,4,6,4,2,4721,5,26,android_dev,ru,article
395391,1466776980,2016,6,4,2,32,39503,344,28,health,ru,news
26378,1212005297,2008,5,2,1,6,467,2,1,closet,ru,article
214767,1394027816,2014,3,2,3,6,2018,0,2,it_people,ru,article
373869,1507300870,2017,10,4,3,23,9524,44,8,space,ru,article
828,1165512141,2006,12,3,1,11,903,0,6,microformats,ru,article
111140,1294150324,2011,1,1,4,28,25744,33,175,cisconetworks,ru,article
511800,1595267771,2020,7,0,4,4,13051,4,14,redhatrussia,ru,article
8871,1180084725,2007,5,4,1,4,430,5,2,closet,ru,article
376641,1424274435,2015,2,2,1,12,9064,13,18,3d-printers,ru,article
337110,1504528045,2017,9,0,5,6,21539,4,78,android_dev,ru,article
393513,1462222357,2016,5,0,3,11,16674,152,15,biotech,ru,article
148462,1343216433,2012,7,2,4,7,4873,31,34,webdev,ru,article
58345,1240814537,2009,4,0,6,42,1681,60,78,closet,ru,article
319610,1484646622,2017,1,1,4,18,10030,7,16,cloud_mts,ru,article
429042,1541597198,2018,11,2,8,12,6532,7,4,jetinfosystems,ru,article
183858,1371636501,2013,6,2,7,8,22410,0,9,infosecurity,ru,article
94507,1274799121,2010,5,1,1,6,1178,1,1,yandex,ru,unknown
594269,1638978696,2021,12,2,2,7,1734,1,2,energy,ru,news
401967,1488445819,2017,3,3,5,12,19301,157,16,maccentre,ru,article
396767,1471356965,2016,8,1,2,8,10654,29,8,copyright,ru,article
110921,1293632051,2010,12,2,3,5,22982,26,22,hardware,ru,article
97906,1277935582,2010,6,2,1,-2,783,32,6,closet,ru,article
494430,1585312817,2020,3,4,9,7,16623,6,38,infowatch,ru,article
312640,1476382320,2016,10,3,3,16,24375,23,74,seo,ru,article
390487,1455622621,2016,2,1,3,11,14693,19,13,cryptocurrency,ru,article
279547,1458223362,2016,3,3,5,9,7098,0,22,1cloud,ru,article
437248,1548248313,2019,1,2,1,28,3469,6,13,data_mining,ru,article
697378,1667493410,2022,11,3,1,-1,3933,15,2,design,ru,news
297382,1450367746,2015,12,3,3,4,2406,0,3,byyd,ru,article
650639,1644410243,2022,2,2,2,3,908,0,1,games,ru,news
224171,1401129545,2014,5,0,3,70,63519,31,214,arduino,ru,article
161687,1354874354,2012,12,4,3,1,6687,4,12,cloudsnn,ru,article
654733,1646760762,2022,3,1,4,1,294396,74,27,internetmarketing,ru,article
437514,1548422812,2019,1,4,17,34,1361,0,5,pvs-studio,en,article
7207,1176997011,2007,4,3,1,21,771,14,4,webdev,ru,article
499570,1588143600,2020,4,2,9,20,7144,14,12,tuturu,ru,article
546018,1615218903,2021,3,0,1,14,5465,0,5,programming,ru,news
691340,1664860495,2022,10,1,8,3,1673,0,7,programming,ru,article
109866,1292164584,2010,12,6,1,-3,363,4,1,social_networks,ru,unknown
143852,1337032279,2012,5,0,2,1,613,2,3,itcompanies,ru,article
78841,1261384661,2009,12,0,2,22,617,16,9,i_am_advertising,ru,article
481788,1577189135,2019,12,1,9,53,20380,19,80,croc,ru,article
596815,1640061001,2021,12,1,2,11,1990,0,0,social_networks,ru,news
113178,1296837288,2011,2,4,1,44,9896,60,36,itcompanies,ru,article
450910,1557245149,2019,5,1,2,11,10589,30,65,cpp,ru,article
678006,1658340170,2022,7,2,2,6,1712,2,1,popular_science,ru,news
331458,1498193657,2017,6,4,5,7,7482,2,33,mobile_dev,ru,article
85860,1267374929,2010,2,6,1,4,1391,39,0,opera,ru,article
712734,1674643746,2023,1,2,1,6,2568,3,0,it-infrastructure,ru,news
574988,1630063668,2021,8,4,2,11,2378,5,1,business-laws,ru,news
329782,1496144956,2017,5,1,20,15,16602,8,117,javascript,ru,article
406873,1506258833,2017,9,6,3,15,12859,9,10,gadgets,ru,article
138170,1329209854,2012,2,1,1,19,2587,30,11,instant_messaging,ru,article
83580,1265710097,2010,2,1,1,-7,816,4,0,e-StyleISP,ru,article
111681,1294769341,2011,1,1,6,27,3657,2,38,python,ru,article
159715,1353548266,2012,11,3,5,42,87453,54,279,robot,ru,article
64663,1247755584,2009,7,3,4,13,983,4,31,closet,ru,article
279357,1458132723,2016,3,2,4,3,14711,15,33,wix,ru,article
128391,1315939497,2011,9,1,1,36,3013,209,5,tablets,ru,article
298624,1455214053,2016,2,3,2,11,6405,9,4,business-laws,ru,news
197624,1381841714,2013,10,1,5,95,31494,28,125,webdev,ru,article
578926,1632139232,2021,9,0,2,38,15160,21,8,itsumma,ru,news
675654,1657192927,2022,7,3,1,2,1046,5,0,popular_science,ru,news
524678,1603390038,2020,10,3,26,32,20927,31,106,programming,ru,article
373439,1494276209,2017,5,0,3,59,34477,136,78,crowdsourcing,ru,article
530250,1606477205,2020,11,4,3,27,22744,49,29,selectel,ru,article
580502,1632836995,2021,9,1,1,16,2731,6,0,business-laws,ru,news
300716,1462910816,2016,5,1,2,7,4264,0,1,finance,ru,article
586610,1636009202,2021,11,3,3,5,8867,17,72,microsoft,ru,article
372291,1464204670,2016,5,2,2,9,19640,84,53,multicopters,ru,article
183566,1371455449,2013,6,0,4,10,3409,1,7,epam_systems,ru,article
664570,1651817866,2022,5,4,2,12,6632,7,1,business-laws,ru,news
76153,1259008957,2009,11,0,2,1,1266,30,3,i_am_advertising,ru,article
107480,1288751506,2010,11,2,1,25,749,203,2,smartphones,ru,article
692838,1665574685,2022,10,2,3,7,2763,19,3,biotech,ru,news
11454,1182947750,2007,6,2,1,5,510,2,0,crowdsourcing,ru,article
86521,1267800006,2010,3,4,2,63,1194,42,17,crowdsourcing,ru,article
400705,1484247424,2017,1,3,5,14,17793,26,29,popular_science,ru,article
192510,1378290917,2013,9,2,2,6,14701,5,24,c,ru,article
41260,1222763576,2008,9,1,1,21,367,15,2,cyberpunk,ru,article
100754,1280743597,2010,8,0,2,-8,868,2,3,i_am_advertising,ru,article
61730,1244604483,2009,6,2,1,18,10110,42,28,linux,ru,article
705224,1670934832,2022,12,1,6,-2,362,0,0,nanosoft,ru,news
13826,1188988761,2007,9,2,1,7,551,7,0,closet,ru,article
692896,1665587552,2022,10,2,1,14,546,0,0,study,ru,news
697082,1667393186,2022,11,2,2,1,309,1,2,gamedev,ru,news
137353,1328082006,2012,2,2,2,-19,8586,16,15,ebayworld,ru,article
203502,1391137120,2014,1,4,6,6,11422,0,30,linux,ru,article
370729,1502942330,2017,8,3,10,10,276099,67,36,intel,ru,article
